code,name,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),slope,slopeLowerCi,slopeUpperCi,r_squared
E06000001,Hartlepool,2020-04-03,24,0,1.3093435202960615,0.34993677532431106,0.7158302865765737,0.7915858393498572,1.0594999987749816,1.2783040918083033,1.5254083063362498,1.9330183566483778,2.0790874892183813,-0.06863500317904876,-0.23986071051957503,0.10259070416147749,0.09649686790805412
E09000016,Havering,2020-04-03,193,11,1.4011689684169473,0.1452944536403635,1.1309241945377828,1.1710476011983284,1.3006260989285423,1.396150070063887,1.4962419933711317,1.6484111890657003,1.699931835630268,-0.07427414232213574,-0.12666492138329535,-0.02188336326097611,0.5719117741382878
E06000019,"Herefordshire, County of",2020-04-03,53,6,1.6686395595141967,0.2861693235695039,1.1555814025399724,1.2274373527093325,1.4677598719011613,1.6523091678617807,1.8517295056469163,2.1655546395289917,2.2744670899798223,-0.0484170220683886,-0.15477831595709765,0.05794427182032046,0.12106432711813024
E10000015,Hertfordshire,2020-04-03,664,58,1.5124721016474665,0.0732795127660189,1.3722386699164726,1.3939899758846492,1.462421977895053,1.5112887984182082,1.5612323459367998,1.6349906267355339,1.6594299484668755,-0.012166772862464542,-0.0517645202868303,0.02743097456190121,0.05904829328150334
E09000017,Hillingdon,2020-04-03,284,22,1.244433525934005,0.10593321660464582,1.045476665111875,1.0754640755956937,1.171439411398351,1.2414289420378823,1.3141528233452715,1.4236522584038271,1.460463621257781,-0.025871546129302425,-0.055127136762474924,0.003384044503870077,0.34202953116458434
E09000018,Hounslow,2020-04-03,263,34,1.407195944796909,0.11935680222672856,1.1829920890258159,1.2167931082009773,1.324958080005272,1.4038228166327862,1.4857572966645154,1.6091052442067184,1.6505672621220402,-0.024684906462965617,-0.056258569476810676,0.006888756550879442,0.2889124628906782
E06000046,Isle of Wight,2020-04-03,21,6,2.0259880576063147,0.4913742798676937,1.1802127035523144,1.2909286470665036,1.6765694535378188,1.9864042652462286,2.3323161992956627,2.896112231103909,3.0965436960865915,-0.30382325698307916,-0.5031163666184515,-0.10453014734770685,0.6070502575947935
E09000019,Islington,2020-04-03,218,16,1.1798388916876728,0.12577124844601065,0.9462652916485008,0.9808613229869658,1.0927491889182397,1.1753728269605384,1.2620613260977678,1.3940514933382413,1.4387891081952031,-0.08615572494992497,-0.12930178091458838,-0.04300966898526157,0.7260596308367258
E09000020,Kensington and Chelsea,2020-04-03,230,19,1.2982647559223184,0.12792182748190803,1.0596857719917654,1.095257669325138,1.209846919378347,1.29406567769544,1.3821061151446972,1.5155959847288196,1.5607038161648281,0.014845517184102486,-0.045741212049293004,0.07543224641749798,0.038376969836246784
E10000016,Kent,2020-04-03,644,87,1.6269767923166893,0.07520702882933013,1.4828935665797818,1.5052799464497166,1.5756386139945302,1.6258181237839568,1.677051938349916,1.7526260010738117,1.7776444579120556,-0.09409665185229632,-0.16224898404821891,-0.025944319656373713,0.5589113654380122
E06000010,"Kingston upon Hull, City of",2020-04-03,22,7,1.9393977454641151,0.4232112843436194,1.2005177715742463,1.2995834795737324,1.6397104620766765,1.9087020390532994,2.2056609224151136,2.6839435151320647,2.852611926928129,-0.308347087308905,-0.5002634027835746,-0.11643077183423528,0.6317947749954057
E09000021,Kingston upon Thames,2020-04-03,146,4,1.0523701970146708,0.1305304580763077,0.8121971005658295,0.8472570222053187,0.9616373496230143,1.0469783745777725,1.1372274160959144,1.2758768142177073,1.3231785822219664,-0.04819641805981726,-0.1252760662019403,0.028883230082305762,0.2062764020052891
E08000034,Kirklees,2020-04-03,148,12,1.4224839157809335,0.14369257471107028,1.1548412021377719,1.194665652840001,1.3231096427272595,1.417648471726595,1.5165882132355344,1.6667971717722792,1.7176025014763698,-0.028811011858555523,-0.10581881647700173,0.04819679275989067,0.08512183487966797
E08000011,Knowsley,2020-04-03,92,22,2.0004454974706274,0.21324820654554666,1.6044157854325727,1.6630741968554992,1.852782791139629,1.9928731762513898,2.1398556320793194,2.3636481664896,2.4395018790928247,-0.01895361061846648,-0.0646825420124742,0.026775320775541237,0.10248783590029792
E09000022,Lambeth,2020-04-03,584,16,1.0872544975198357,0.0720051881164759,0.9506964058316116,0.9715888590096319,1.0378603785743612,1.0856653579619526,1.1349164318432334,1.208340952544003,1.2328430369275325,-0.050709647205252506,-0.08608669399618646,-0.015332600414318547,0.577299378014956
E10000017,Lancashire,2020-04-03,555,111,1.6737145047618647,0.08099672187327121,1.5187083862918627,1.5427520938093813,1.6183942846658441,1.6724081175430945,1.7276106754497444,1.809133170212395,1.836144494239359,-0.066689947146465,-0.10239785475489466,-0.030982039538035362,0.6986663129489687
E08000035,Leeds,2020-04-03,236,55,1.6316385935476638,0.1266397152144761,1.3928660075457726,1.4290706142582708,1.5445300360299452,1.6283633830179205,1.7151772636669875,1.8453789498115925,1.8890225106960878,-0.06625706524161383,-0.09916747764580938,-0.03334665283741828,0.7293045279348725
E06000016,Leicester,2020-04-03,156,11,1.8008449949200978,0.18191281539626497,1.4620130152090896,1.512430219879681,1.6750385374500423,1.794723389517838,1.919979736052516,2.110142203390189,2.1744610492469794,-0.04411209896277737,-0.13768703476585803,0.04946283684030329,0.12870405749150723
E10000018,Leicestershire,2020-04-03,279,10,1.537828775604171,0.12950854576464252,1.294479337179591,1.3311844761226517,1.4486088302659845,1.5341947784769316,1.6230878664859003,1.756869411259229,1.8018280640149245,-0.06577483137028757,-0.15586377271630147,0.02431410997572632,0.26162697440759225
E09000023,Lewisham,2020-04-03,416,7,1.2238679607591105,0.08719698177880537,1.0589231162728228,1.0840594482321273,1.16398051500421,1.221797742267732,1.281498875905119,1.37073835448624,1.4005769300917776,-0.04451483447365494,-0.08211142382232844,-0.0069182451249814245,0.48235962432345186
E10000019,Lincolnshire,2020-04-03,189,42,1.7930926057977106,0.14310436913230248,1.5235821797559206,1.5643763797849117,1.6946080265176542,1.7892870554096647,1.887429276077649,2.0347903239329894,2.0842279158472556,-0.0038600558530314604,-0.05078791547526113,0.043067803769198214,0.0044772059196476754
E08000012,Liverpool,2020-04-03,360,48,1.4461658339893078,0.09334960318157916,1.2689763421690927,1.2961206170141992,1.3821557725595748,1.4441577670273242,1.5079870626356,1.6030608899919252,1.634766402993772,-0.13936766506311496,-0.17218087883334418,-0.10655445129288574,0.9230238421141036
E06000032,Luton,2020-04-03,122,13,1.253648711536397,0.15092156960818454,0.9754135269011417,1.0161546507617454,1.148824979145979,1.2475976664317014,1.351878301143424,1.5117849645466563,1.5662651523623374,-0.1355338001577111,-0.1938539600138247,-0.07721364030159751,0.7821325444929036
E08000003,Manchester,2020-04-03,234,29,1.6908165153004033,0.1308393101491863,1.4440961987261132,1.4815128070471144,1.6008242303920313,1.6874428322190984,1.7771315773555727,1.9116285073057726,1.9567077404936626,0.024388859457320167,-0.012289671953259716,0.06106739086790005,0.22713858159336636
E06000035,Medway,2020-04-03,121,29,1.6853992501942796,0.1766778477801154,1.356978342474185,1.4056938090658708,1.5631081089588161,1.6792296629793806,1.8009665068086904,1.9861508891958195,2.0488765231916557,-0.09682387178789431,-0.16389349133831282,-0.02975425223747581,0.5807652682051345
E09000024,Merton,2020-04-03,273,10,1.1695264297532582,0.10905890191090407,0.9655640129788402,0.9961054113211331,1.0942372620159402,1.1661382504472793,1.2411228111858748,1.3545053436645684,1.3927414670216065,-0.04287799475486142,-0.07851895278461439,-0.007237036725108448,0.49033056210800813
E06000002,Middlesbrough,2020-04-03,95,20,1.9806394066445923,0.20994735721003224,1.5906160816786337,1.6484134434158937,1.8352819111976841,1.9732262410497758,2.1179177590388765,2.3381537958691605,2.4127851319615097,-0.06319664310235294,-0.1619645666615388,0.0355712804568329,0.21392066064078522
E06000042,Milton Keynes,2020-04-03,147,9,1.0979981100279879,0.13030840177127326,0.8575456335195577,0.8928048297973875,1.0075251650825434,1.0928475139642102,1.1828581244250045,1.320761804513225,1.3677157603797625,-0.19055325789105831,-0.25098213413864334,-0.13012438164347329,0.8685867113579567
E08000021,Newcastle upon Tyne,2020-04-03,297,2,1.0849575964415528,0.0930343463646717,0.910283119382849,0.9365974602460168,1.0208422439329299,1.082299548455887,1.146175842604531,1.2423849112293273,1.2747361333855263,-0.15460001613471464,-0.20213326264422363,-0.10706676962520564,0.8754918409490654
E09000025,Newham,2020-04-03,424,3,1.0156896105893587,0.07388054798580884,0.8760416242611768,0.8972979274890706,0.9649299195439351,1.013898833632116,1.0644973712090686,1.1401899572325713,1.1655137528822144,-0.10768017851280888,-0.17684148605886443,-0.03851887096675333,0.6170483876978256
E10000020,Norfolk,2020-04-03,233,31,1.4357743825392069,0.1156979968609454,1.2179658732536636,1.2509139732070695,1.3561364234018534,1.432667844475366,1.5120263401792375,1.6312318202238612,1.6712356391419645,-0.00830258854045367,-0.07427791157104567,0.057672734490138336,0.010417088277435468
E06000012,North East Lincolnshire,2020-04-03,30,7,1.2918418518737362,0.2819030034344441,0.7996704672185055,0.8656585957385853,1.092218759571136,1.2713952991709374,1.4692009915358517,1.787787249429318,1.9001380624365212,-0.21638532216125264,-0.37981103683820566,-0.05295960748429962,0.5381743744862213
E06000013,North Lincolnshire,2020-04-03,31,15,2.128560904887573,0.3762799625036442,1.4559340832283012,1.5496889629450106,1.8641540381719823,2.1064299253544596,2.3688601429998224,2.782935761300465,2.9269059756900395,0.006055794688595487,-0.11119517472512346,0.12330676410231443,0.0017699875064913673
E06000024,North Somerset,2020-04-03,61,8,1.6007220419623787,0.2667870069937298,1.1211260389721474,1.188587983181668,1.4136269152284733,1.5859251871118576,1.7716973748761038,2.06333672331451,2.164377507941007,-0.05584696569900716,-0.14401394462530856,0.03232001322729424,0.21054494946225383
E08000022,North Tyneside,2020-04-03,140,0,1.2480004254863282,0.14410667632065982,0.9816315028241402,1.0207959192453024,1.1480177748791494,1.2424581608396947,1.3419432115395153,1.4941113855568129,1.5458602461085593,-0.0211717248734773,-0.12223360423106958,0.07989015448411499,0.028345225009003865
E10000023,North Yorkshire,2020-04-03,205,26,1.5933271162706135,0.13662667305480194,1.3368068783084706,1.3754511101029538,1.4991697685030216,1.5894236089392668,1.6832298847676652,1.8245188331779971,1.872028597315349,-0.07171978632983432,-0.11697352603682654,-0.02646604662284211,0.6254049076005174
E10000021,Northamptonshire,2020-04-03,274,39,1.5513579507763617,0.11467967960783838,1.3347237543688562,1.367667655868544,1.4725450113366072,1.5485330790356193,1.6270918186277818,1.7446844019210668,1.7840445494658086,-0.176417301967631,-0.2304088329504636,-0.12242577098479838,0.8764940878110327
E06000057,Northumberland,2020-04-03,148,0,1.339336660661299,0.14527145748528286,1.0698145545249853,1.1096737455732055,1.238702203816331,1.3340880375096063,1.4342510450356498,1.586904178076474,1.6386818041840507,-0.13838021990013533,-0.2393870164116796,-0.037373423388591065,0.5550819126312412
E06000018,Nottingham,2020-04-03,167,0,1.2612929822268677,0.1540914628091636,0.977484736805729,1.0189796206739197,1.1542260111793043,1.2550234731517362,1.3615278091626226,1.524993839561598,1.5807235708220764,-0.06387941828707719,-0.12855481761866366,7.959810445092863e-4,0.39336807250834577
E10000024,Nottinghamshire,2020-04-03,349,22,1.2244055846090869,0.09390762155443665,1.0472637772588598,1.0741429918476486,1.1598256660897817,1.222005628021835,1.286369609137802,1.3828548877382727,1.4151851312061,-0.06865585205646271,-0.1123241924998602,-0.024987511613065228,0.621649850856174
E08000004,Oldham,2020-04-03,154,4,1.1713807776230851,0.1361702494685825,0.9197858561300895,0.9567540372467511,1.0768883382798882,1.1661085339221555,1.2601276412182219,1.4039928600108658,1.4529322812820742,-0.09736830731687811,-0.13363932249146926,-0.06109729214228696,0.8272918766362602
E10000025,Oxfordshire,2020-04-03,329,43,1.695943458005811,0.11331498869997116,1.4811058300547726,1.5139593986280022,1.618200624174838,1.6934204013626797,1.7709361294638448,1.886534082242186,1.9251185985823618,0.003926285579646414,-0.02599234289480032,0.03384491405409315,0.011317936171009289
E06000031,Peterborough,2020-04-03,50,0,1.2861826217204444,0.23883811689782508,0.8613766876284107,0.9201074273762282,1.1180654454480499,1.271429504202627,1.4382302420063757,1.7025909681586098,1.7947922717779534,-0.15491372760279729,-0.26869490636906324,-0.04113254883653132,0.5520045917112306
E06000026,Plymouth,2020-04-03,76,0,1.1064016377659438,0.1987156003138707,0.7517462337929041,0.8010530514387177,0.9666901872511188,1.0945278562962226,1.2331791024643732,1.4522594917427918,1.5285069036515102,-0.10267059279606698,-0.14303481405497342,-0.062306371537160544,0.811342150552041
E06000044,Portsmouth,2020-04-03,88,4,0.6104351437351997,0.13649744772467615,0.372869644452997,0.40455525767983375,0.5136856742370306,0.600291922132871,0.6961404457526444,0.8509233828265889,0.905606588235846,-0.1165592851340623,-0.1739114588602568,-0.059207111407867795,0.7330141714565259
E06000038,Reading,2020-04-03,72,13,1.6890447304268552,0.22570809614975867,1.2758862376419973,1.3357083704821768,1.5318297475459015,1.6790016011941213,1.8353160634646715,2.076642249200807,2.159264527738155,-0.11748921299406949,-0.4511270160156744,0.2161485900275354,0.0761511689017273
E09000026,Redbridge,2020-04-03,256,5,1.1481963565551412,0.1080132273613435,0.9462763078357569,0.9764917651454621,1.073615025325056,1.1448111286065947,1.219088131646302,1.33144878486948,1.3693522176177622,-0.07045910498830238,-0.09573397766069883,-0.04518423231590593,0.8378115651048702
E06000003,Redcar and Cleveland,2020-04-03,67,12,1.5514239671428387,0.2131044710502527,1.1621230122206705,1.218310727419229,1.4028706329567016,1.5416775686976427,1.6893572448757666,1.9177862714981304,1.9960995954374834,-0.059020536393676166,-0.1539039586755053,0.03586288588815297,0.20457592790947488
E09000027,Richmond upon Thames,2020-04-03,173,9,1.1392720394339941,0.12357140254720521,0.9100100409019349,0.9439152293504269,1.0536699453119003,1.134807434097725,1.2200085020679652,1.3498589357293111,1.3939022322545507,-0.08150916852428497,-0.10616782134792872,-0.056850515700641216,0.8789757295697084
E08000005,Rochdale,2020-04-03,131,1,1.1549299331944187,0.14325142773290198,0.8913505397227788,0.9298272592951905,1.0553546300607397,1.1490126455854497,1.2480569930851106,1.4002185998699674,1.4521302065613295,-0.08014474296193835,-0.12744334998393353,-0.032846135939943184,0.6561756897372129
E08000018,Rotherham,2020-04-03,162,4,1.4660452565275706,0.1444537314370497,1.1966336545388288,1.2368026656079367,1.3662007916243921,1.4613035128360612,1.5607218056891243,1.711463161953745,1.762400478096187,-0.11912941494997671,-0.17607140928999965,-0.06218742060995376,0.7442060144298884
E06000017,Rutland,2020-04-03,6,0,1.518569952504738,0.6791251284778442,0.4930755300668437,0.5983619871990783,1.0230910656282046,1.4186203760602911,1.9056323855462842,2.7800517907064473,3.110513765676171,-0.5483585756962559,-1.369846728240291,0.2731295768477793,0.22850266813147532
E08000006,Salford,2020-04-03,197,1,1.2479293526711346,0.12296213282674825,1.0186003844316187,1.052793113310701,1.162939589974763,1.2438930781365451,1.3285200739890837,1.456834368726232,1.5001933112127712,-0.06681062606340643,-0.10259642606594763,-0.031024826060865228,0.6985100399115075
E08000028,Sandwell,2020-04-03,262,33,1.4160799973622038,0.11485925480347159,1.1999095585395398,1.2325961087405666,1.3370095612074293,1.412975772378412,1.4917669600337453,1.6101530286463526,1.6498900203921338,-0.12878567026964333,-0.20055928285504793,-0.05701205768423874,0.6815395953289806
E08000014,Sefton,2020-04-03,147,31,1.9748520138281558,0.17188880471329737,1.652342348815528,1.7008775130005191,1.856357992695621,1.969867258822266,2.0879129919343207,2.2658306155420287,2.325686910453173,-0.024122727438624616,-0.055666061330920114,0.007420606453670885,0.2799267897471667
E08000019,Sheffield,2020-04-03,758,16,1.2256064003665172,0.06495700930553672,1.1015844787147553,1.1207543585964637,1.181190587443708,1.2244590200496819,1.2687715058440439,1.3343723131668304,1.3561485580991106,-0.12138026710921809,-0.16515192404379547,-0.07760861017464073,0.836371532922464
E06000051,Shropshire,2020-04-03,126,19,1.3991112421401424,0.16264337823872352,1.0986032520393496,1.142758490702859,1.2862483399072937,1.3928140110653409,1.5051115598272629,1.6769459016662804,1.7353997330696946,-0.17253452542796263,-0.2660339671272702,-0.07903508372865507,0.6935725202385201
E06000039,Slough,2020-04-03,122,13,1.1273334001426858,0.14676630767688562,0.8581784165772516,0.8972645951219823,1.0251796315316475,1.1209707216328746,1.222553828377882,1.3791077621473575,1.4326391642053227,-0.18084614641107152,-0.5067468915828249,0.1450545987606819,0.16990487849315192
E08000029,Solihull,2020-04-03,170,20,1.344603653923756,0.12593367044658924,1.1091322055362125,1.1443801255597998,1.257656796468677,1.340674114553703,1.427267702944609,1.5582317926060567,1.6024038665035725,-0.2167966879160133,-0.2476268400667443,-0.18596653576528233,0.9704743191547713
E10000027,Somerset,2020-04-03,77,4,1.2830608594536859,0.19566494671641008,0.9285575059384895,0.9790541816717961,1.1462346378972927,1.2731284749425102,1.4090655017038534,1.6209518480979157,1.6939923938014403,0.020036141623285653,-0.04987014629460931,0.08994242954118062,0.05177694135704259
E06000025,South Gloucestershire,2020-04-03,108,9,1.4558135038774864,0.18341526126425692,1.1186870687545285,1.1678188239572203,1.3282661322422935,1.4481180743243993,1.5749750359939414,1.7700601236536606,1.8366636030972063,-0.06097884611319311,-0.10059402818633106,-0.021363664040055165,0.6116421226007741
E08000023,South Tyneside,2020-04-03,58,1,1.1723009153258468,0.20723548170452574,0.8018529582609171,0.8534882819464136,1.0266793307344029,1.1601123199682257,1.3046452688015922,1.532696636856573,1.6119879616765558,-0.11796731018389389,-0.20367069109485186,-0.032263929272935934,0.5574011737788663
E06000045,Southampton,2020-04-03,134,17,1.8131683832763212,0.17611048167494683,1.4844737081682242,1.5335378638507562,1.6914820892593732,1.8074697944772642,1.9286438778989263,2.1122382357270526,2.174243793410808,-0.003582262161787605,-0.04713924555514038,0.03997472123156517,0.004475907411192602
E06000033,Southend-on-Sea,2020-04-03,81,0,1.5226554586217411,0.20531482015633654,1.1470724729638533,1.2013976882740454,1.3796085109507616,1.513437252682402,1.6556577245716737,1.8753602950696484,1.9506126251366829,-0.007927751776572723,-0.09525698554620063,0.07940148199305519,0.0054480169753237185
E09000028,Southwark,2020-04-03,586,22,1.100195413474429,0.07254473725646425,0.9625937807741193,0.9836506338896174,1.0504346345613726,1.0986013388379667,1.1482186268916654,1.2221778428623253,1.2468555423637253,-0.04824557930934843,-0.07292096893505258,-0.02357018968364429,0.7175997443519516
E08000013,St. Helens,2020-04-03,126,28,1.9491407642205665,0.18255375845444824,1.6078007734189013,1.658896244988887,1.8231023857794357,1.9434444942837492,2.0689707730204745,2.2588166395427436,2.3228485865202524,-0.11999607721755604,-0.22925229246065612,-0.01073986197445595,0.4450028105633101
E10000028,Staffordshire,2020-04-03,455,33,1.3876288341707308,0.0846052232259208,1.22674424223509,1.251459398314658,1.329665110474786,1.3859097229787087,1.4437186726848212,1.5296624208318708,1.5582825337097328,-0.08882916339258558,-0.11339898461422279,-0.06425934217094836,0.8967832542012988
E08000007,Stockport,2020-04-03,163,38,1.8514294856793285,0.16972026268759546,1.533755818577743,1.5813852232210968,1.7343050987737603,1.8462459991644373,1.9629043366502255,2.1391558420106485,2.1985573406727945,0.05634940519603989,0.029803679741948613,0.08289513065013117,0.7496969714042652
E06000004,Stockton-on-Tees,2020-04-03,81,4,1.373261992406686,0.19420857343530334,1.0192615200447828,1.07017572599699,1.2377652493088758,1.3641178422859674,1.498795181656373,1.7075429839324072,1.779214677860175,-0.031017768279433273,-0.12777699317960806,0.06574145662074152,0.06393966439332231
E06000021,Stoke-on-Trent,2020-04-03,79,4,1.6272164402979734,0.21941382004936402,1.2258421139537126,1.2838978500527296,1.4743464369977153,1.6173652187562841,1.7693519920573406,2.0041415714501927,2.084561490455801,-0.13791108334161847,-0.23078584951119652,-0.045036317172040444,0.5944289747714472
E10000029,Suffolk,2020-04-03,167,31,1.4382858772337088,0.13776280188768084,1.1809823653950366,1.2194320389653075,1.3431257336037263,1.4338898487524148,1.5286548312821298,1.672135664428028,1.7205687495849846,-0.11414777101423983,-0.1674156946322743,-0.060879847396205354,0.7532292564388101
E08000024,Sunderland,2020-04-03,159,0,1.169503895954803,0.13075451056528903,0.9273438549893993,0.9630576342884364,1.0788585595748879,1.1646345891253964,1.2548426404412936,1.3925608633536142,1.439331413291694,-0.15269989310193588,-0.24667819947417596,-0.058721586729695796,0.6370104392745204
E10000030,Surrey,2020-04-03,674,92,1.3967815931838816,0.06864807014006175,1.265457362516319,1.2858159386694379,1.3498866411360775,1.3956571314416233,1.442450808886281,1.5115829325067516,1.534495852040206,-0.16380664039716308,-0.31407110677283334,-0.013542174021492825,0.4413143858939108
E09000029,Sutton,2020-04-03,205,12,1.4093547865581728,0.12865590135429833,1.1684951800400536,1.2046188752407847,1.320576843020145,1.40544185130839,1.4938679741329588,1.6274386371593992,1.6724489320131402,-0.06236172359110818,-0.10304186658655293,-0.021681580595663427,0.6096911294289175
E06000030,Swindon,2020-04-03,46,5,1.2315276786383618,0.24630553572767236,0.7969797799794341,0.8562627635076536,1.0576872958307795,1.2151468022352987,1.3875278739816856,1.662680754137763,1.7591189437433694,-0.15939640532230026,-0.24017656247072844,-0.0786162481738721,0.7212994777369446
E08000008,Tameside,2020-04-03,113,21,1.8138914476777652,0.20945014311950355,1.4267406896515418,1.483663747167289,1.6685728475003307,1.8058361087227504,1.9504314782041934,2.1715985097387844,2.246812278632576,0.04061357739695781,-0.0018766771739332222,0.08310383196784885,0.37783358832915187
E06000020,Telford and Wrekin,2020-04-03,64,9,1.3283605867058863,0.21270792833665594,0.9445942325505684,0.998892156519218,1.1793857140386101,1.317024490559847,1.4649852068086502,1.696502564440042,1.7765279537173098,-0.21299767515858622,-0.3078523318319839,-0.11814301848518854,0.7702037086158979
E06000034,Thurrock,2020-04-03,86,0,1.254454981061728,0.17920785443738974,0.9280527008621675,0.9749392798449439,1.1293865144025592,1.2459316711696218,1.370236457895522,1.5630475092597096,1.6292819354816168,-0.02709018077733329,-0.08887508161194148,0.03469472005727489,0.11330834496669877
E06000027,Torbay,2020-04-03,56,2,1.2211535313056003,0.2442307062611201,0.790266178813864,0.8490497741300967,1.048777545746177,1.2049106441886839,1.3758396116367302,1.648674657961473,1.744300471195174,0.01369353475319322,-0.05306228190408406,0.08044935141047051,0.0272083935959025
E09000030,Tower Hamlets,2020-04-03,297,2,0.9020962817329614,0.08640515304440957,0.7407149145231775,0.7648306401314263,0.8424116160509991,0.8993390823401711,0.9587759020515378,1.0487674177367263,1.0791447625501087,-0.10912574533785768,-0.1845926203061205,-0.03365887036959486,0.5815659142572936
E08000009,Trafford,2020-04-03,146,36,1.701387988972066,0.16929443240037884,1.3858084600925265,1.432823811007596,1.5843481751152142,1.6957761535593838,1.8123116223506162,1.9890956084952092,2.048855109857589,-0.03955404142536299,-0.07299983486804634,-0.006108247982679636,0.4817767235867842
E08000036,Wakefield,2020-04-03,109,24,1.5348887406167786,0.17379192709675,1.2132658556092304,1.2606427161970009,1.4143697974226261,1.5283343937400138,1.648264782343294,1.8314936986413755,1.8937533731020118,-0.12836306319318824,-0.1634423240301503,-0.09328380235622617,0.8989939651501369
E08000030,Walsall,2020-04-03,280,41,1.6392526140535133,0.1183028672491992,1.415572644250358,1.4496350479972215,1.5579835789281808,1.636407569419115,1.7174205706039425,1.8385751368953107,1.8790996716603143,-0.07963492797003031,-0.12081078199782569,-0.03845907394223494,0.7131622919586909
E09000031,Waltham Forest,2020-04-03,320,5,0.9799538543850592,0.08372310797029311,0.8227358835900025,0.8464263901717773,0.9222596242480082,0.9775705725220374,1.035050452789719,1.1216112080468295,1.1507145665971357,-0.12246213059203313,-0.1496919000766018,-0.09523236110746447,0.9307696770806608
E09000032,Wandsworth,2020-04-03,450,21,1.1150583682057738,0.08453235674130816,0.9555286433034036,0.9797524238606078,1.056937980151744,1.112922970092609,1.1708512170816967,1.2576485583169308,1.286722501211474,-0.04375318359650091,-0.08178529856913022,-0.00572106862387161,0.4680082089302896
E06000007,Warrington,2020-04-03,85,16,2.2521298401845486,0.25179577084041943,1.785798897427625,1.8545734165577734,2.077572861245966,2.2427529486244158,2.416467841662517,2.6816737297581743,2.771740425150749,0.02059659978925429,-0.1052642561739214,0.14645745575243,0.017489487406993177
E10000031,Warwickshire,2020-04-03,291,24,1.5549655073968323,0.11526171197894844,1.3372545379220668,1.3703568874156422,1.4757487529324864,1.5521185143674836,1.6310790805769209,1.7492857449050938,1.7888545777471718,-0.07201151942207373,-0.12980806949237167,-0.014214969351775797,0.5078455839617206
E06000037,West Berkshire,2020-04-03,72,6,1.1571073325460508,0.19285122209100847,0.8104237502799817,0.8591896873173401,1.0218626508635062,1.1464111911815154,1.2806995654339284,1.4915156969612557,1.5645546317123482,-0.14386195608378147,-0.24770644386534338,-0.040017468302219555,0.5605785378896044
E10000032,West Sussex,2020-04-03,210,18,1.3572865733277175,0.13060496141303707,1.1134084836924483,1.149838854960791,1.2670616209037227,1.3530997235903532,1.4429483272908306,1.579016686075253,1.624955390510653,-0.08951458941361895,-0.1522042022837049,-0.02682497654353301,0.5754206911658045
E09000033,Westminster,2020-04-03,334,17,1.057203834730535,0.09773852909584875,0.8743363755109121,0.9017367493846601,0.989742123955747,1.0541933882914898,1.1213844397606996,1.222940269873263,1.2571775587637584,-0.0051495165571217826,-0.03797959597737084,0.02768056286312728,0.01609067649912506
E08000010,Wigan,2020-04-03,116,6,1.5059970803660052,0.1683755922807301,1.1941620228372152,1.2401514783142102,1.3892709947076962,1.4997267619054535,1.6158897455236785,1.7932326704481156,1.8534601839241225,-0.03912139366781838,-0.1458443476625377,0.06760156032690096,0.0819951409543593
E06000054,Wiltshire,2020-04-03,114,11,1.2414598133981372,0.16589704575657638,0.9377854013966739,0.9817550917991769,1.125905689937206,1.2340780424369548,1.3489702768852307,1.5263467288613446,1.5870746874806423,-0.0434769505291832,-0.06391668677587059,-0.02303721428249581,0.7504644731398569
E06000040,Windsor and Maidenhead,2020-04-03,81,12,1.199414823122863,0.1850737252020477,0.8644327054777495,0.9120730335767453,1.0699471847195594,1.1899092057675646,1.3185259928624165,1.5191851010822655,1.5884001733328523,-0.2984395261716953,-0.7291459130970137,0.13226686075362315,0.24192992436964428
E08000015,Wirral,2020-04-03,137,18,1.8053125602352353,0.17371628210387094,1.4809328846113308,1.529388537321079,1.6853053023292544,1.7997436755448417,1.9192503559818148,2.100233445324437,2.161336031725797,-0.0773422775335664,-0.13001706320980946,-0.02466749185732333,0.5889916738363543
E06000041,Wokingham,2020-04-03,74,15,1.9665947772842982,0.24776765287298613,1.5111854237981277,1.5775553626145182,1.7942966125495805,1.9561993581404642,2.127564878254825,2.3910967891045405,2.481068515890818,0.14551624093202156,-0.21100643572448027,0.5020389175885234,0.09969398288289381
E08000031,Wolverhampton,2020-04-03,262,25,1.3635638124866356,0.12099672250142691,1.1367417133409008,1.1708301263470628,1.280120178623551,1.3599865795943413,1.4431085340166805,1.5685002494161902,1.610713002084747,-0.0345266877021673,-0.06952656296967247,4.7318756533787365e-4,0.3927820418764657
E10000034,Worcestershire,2020-04-03,289,46,1.6939393952693924,0.11889123801639923,1.4689182051643952,1.503238308497332,1.612304828987068,1.6911586990215028,1.772543002012856,1.894125921068154,1.9347620673129622,-0.1075794733568379,-0.17744929436342252,-0.03770965235025328,0.6117758290192972
E06000014,York,2020-04-03,61,0,1.8061869565944912,0.2930022149266053,1.2781653892771494,1.3527346130803861,1.600889734408188,1.790368156867494,1.9942504670992736,2.31360595934771,2.4240752507566024,0.057303607201951184,-0.03797194565498431,0.15257916005888666,0.19384323414483873
